Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
US-2015-169789,,2016-04-01,standard class,MF-17665,Maureen Fritzler,corporate,united states,phoenix,arizona,85023,west,OFF-BI-10004600,office supplies,binders,Ibico Ibimaster 300 Manual Binding System,551.985
CA-2018-127264,2018-03-04,2018-05-04,first class,SA-20830,Sue Ann Reed,consumer,united states,chicago,illinois,60653,central,OFF-AR-10003045,office supplies,art,Prang Colored Pencils,7.056
CA-2017-151512,,2018-02-01,standard class,SH-19975,Sally Hughsby,corporate,united states,denver,colorado,80219,west,OFF-AP-10000252,office supplies,appliances,Harmony HEPA Quiet Air Purifiers,18.72
CA-2017-165169,2017-05-06,2017-11-06,standard class,JL-15235,Janet Lee,consumer,united states,newark,delaware,19711,east,OFF-ST-10001496,office supplies,storage,Standard Rollaway File with Lock,360.38
CA-2017-165169,2017-05-06,2017-11-06,standard class,JL-15235,Janet Lee,consumer,united states,newark,delaware,19711,east,OFF-AR-10000122,office supplies,art,Newell 314,11.16
CA-2017-165169,2017-05-06,2017-11-06,standard class,JL-15235,Janet Lee,consumer,united states,newark,delaware,19711,east,OFF-LA-10000407,office supplies,labels,Avery White Multi-Purpose Labels,14.94
CA-2016-109575,,,standard class,KH-16630,Ken Heidel,corporate,united states,clinton,maryland,20735,east,OFF-ST-10004950,office supplies,storage,Acco Perma 3000 Stacking Storage Drawers,41.96
CA-2016-109575,,,standard class,KH-16630,Ken Heidel,corporate,united states,clinton,maryland,20735,east,OFF-ST-10004123,office supplies,storage,Safco Industrial Wire Shelving System,636.86
CA-2016-109575,,,standard class,KH-16630,Ken Heidel,corporate,united states,clinton,maryland,20735,east,TEC-PH-10000730,technology,phones,Samsung Galaxy S4 Active,499.99
CA-2016-109575,,,standard class,KH-16630,Ken Heidel,corporate,united states,clinton,maryland,20735,east,TEC-PH-10000895,technology,phones,Polycom VVX 310 VoIP phone,1259.93
CA-2016-109575,,,standard class,KH-16630,Ken Heidel,corporate,united states,clinton,maryland,20735,east,OFF-BI-10000962,office supplies,binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",65.08
CA-2018-168193,2018-06-03,2018-11-03,second class,RM-19750,Roland Murray,consumer,united states,new york city,new york,10011,east,OFF-PA-10002254,office supplies,paper,Xerox 1883,26.38
CA-2018-168193,2018-06-03,2018-11-03,second class,RM-19750,Roland Murray,consumer,united states,new york city,new york,10011,east,FUR-FU-10002554,furniture,furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",71.97
CA-2017-115476,,,same day,VM-21835,Vivian Mathis,consumer,united states,newark,delaware,19711,east,TEC-PH-10000673,technology,phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98
CA-2017-115476,,,same day,VM-21835,Vivian Mathis,consumer,united states,newark,delaware,19711,east,OFF-BI-10000962,office supplies,binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54
CA-2017-133340,2017-09-12,,standard class,LH-17155,Logan Haushalter,consumer,united states,jackson,michigan,49201,central,TEC-PH-10003988,technology,phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9
CA-2017-133340,2017-09-12,,standard class,LH-17155,Logan Haushalter,consumer,united states,jackson,michigan,49201,central,TEC-AC-10001109,technology,accessories,Logitech Trackman Marble Mouse,59.98
CA-2017-133340,2017-09-12,,standard class,LH-17155,Logan Haushalter,consumer,united states,jackson,michigan,49201,central,OFF-AP-10002311,office supplies,appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61.929
CA-2017-137848,,,standard class,WB-21850,William Brown,consumer,united states,new york city,new york,10011,east,OFF-EN-10001137,office supplies,envelopes,"#10 Gummed Flap White Envelopes, 100/Box",16.52
CA-2017-137848,,,standard class,WB-21850,William Brown,consumer,united states,new york city,new york,10011,east,OFF-PA-10004285,office supplies,paper,Xerox 1959,60.12
CA-2017-137848,,,standard class,WB-21850,William Brown,consumer,united states,new york city,new york,10011,east,OFF-BI-10002225,office supplies,binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536
CA-2015-113047,,,same day,AP-10915,Arthur Prichep,consumer,united states,rock hill,south carolina,29730,south,OFF-FA-10002763,office supplies,fasteners,Advantus Map Pennant Flags and Round Head Tacks,11.85
CA-2017-149979,,,second class,RA-19915,Russell Applegate,consumer,united states,columbus,georgia,31907,south,OFF-ST-10003058,office supplies,storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25
CA-2017-149979,,,second class,RA-19915,Russell Applegate,consumer,united states,columbus,georgia,31907,south,FUR-CH-10002084,furniture,chairs,Hon Mobius Operator's Chair,368.97
CA-2018-161956,,,second class,DR-12880,Dan Reichenbach,corporate,united states,inglewood,california,90301,west,FUR-FU-10002937,furniture,furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46
CA-2018-161956,,,second class,DR-12880,Dan Reichenbach,corporate,united states,inglewood,california,90301,west,OFF-AP-10001242,office supplies,appliances,APC 7 Outlet Network SurgeArrest Surge Protector,321.92
CA-2018-161956,,,second class,DR-12880,Dan Reichenbach,corporate,united states,inglewood,california,90301,west,TEC-CO-10001571,technology,copiers,Sharp 1540cs Digital Laser Copier,879.984
CA-2018-161956,,,second class,DR-12880,Dan Reichenbach,corporate,united states,inglewood,california,90301,west,OFF-SU-10002503,office supplies,supplies,Acme Preferred Stainless Steel Scissors,28.4
CA-2018-161956,,,second class,DR-12880,Dan Reichenbach,corporate,united states,inglewood,california,90301,west,FUR-CH-10004886,furniture,chairs,Bevis Steel Folding Chairs,230.28
CA-2018-161956,,,second class,DR-12880,Dan Reichenbach,corporate,united states,inglewood,california,90301,west,OFF-PA-10001289,office supplies,paper,White Computer Printout Paper by Universal,116.28
CA-2018-161956,,,second class,DR-12880,Dan Reichenbach,corporate,united states,inglewood,california,90301,west,OFF-BI-10003650,office supplies,binders,GBC DocuBind 300 Electric Binding Machine,841.568
CA-2018-161956,,,second class,DR-12880,Dan Reichenbach,corporate,united states,inglewood,california,90301,west,OFF-ST-10001370,office supplies,storage,Sensible Storage WireTech Storage Systems,354.9
CA-2017-116799,2017-03-03,2017-06-03,first class,JG-15310,Jason Gross,corporate,united states,odessa,texas,79762,central,OFF-PA-10001892,office supplies,paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42.784
CA-2017-116799,2017-03-03,2017-06-03,first class,JG-15310,Jason Gross,corporate,united states,odessa,texas,79762,central,FUR-CH-10004983,furniture,chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.43
CA-2017-111283,,2017-04-03,standard class,LC-16870,Lena Cacioppo,consumer,united states,newark,ohio,43055,east,OFF-AR-10001615,office supplies,art,Newell 34,111.104
CA-2016-167745,,,standard class,GB-14530,George Bell,corporate,united states,los angeles,california,90049,west,OFF-AR-10003602,office supplies,art,"Quartet Omega Colored Chalk, 12/Pack",11.68
CA-2016-167745,,,standard class,GB-14530,George Bell,corporate,united states,los angeles,california,90049,west,OFF-SU-10004782,office supplies,supplies,"Elite 5"" Scissors",16.9
CA-2016-167745,,,standard class,GB-14530,George Bell,corporate,united states,los angeles,california,90049,west,FUR-FU-10001591,furniture,furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,24.4
CA-2018-104577,2018-12-05,,standard class,CK-12205,Chloris Kastensmidt,consumer,united states,everett,massachusetts,2149,east,OFF-PA-10000659,office supplies,paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",87.6
CA-2017-156251,,,second class,TS-21160,Theresa Swint,corporate,united states,west allis,wisconsin,53214,central,FUR-BO-10001337,furniture,bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,241.96
CA-2017-156251,,,second class,TS-21160,Theresa Swint,corporate,united states,west allis,wisconsin,53214,central,OFF-BI-10003529,office supplies,binders,Avery Round Ring Poly Binders,8.52
CA-2018-125878,,2018-02-03,standard class,MH-18025,Michelle Huthwaite,consumer,united states,chicago,illinois,60623,central,OFF-BI-10002609,office supplies,binders,Avery Hidden Tab Dividers for Binding Systems,1.788
CA-2017-163153,,,standard class,DM-12955,Dario Medina,corporate,united states,houston,texas,77036,central,FUR-TA-10004767,furniture,tables,Safco Drafting Table,99.372
CA-2017-163153,,,standard class,DM-12955,Dario Medina,corporate,united states,houston,texas,77036,central,OFF-AR-10001868,office supplies,art,Prang Dustless Chalk Sticks,1.344
CA-2016-103205,2016-08-12,2016-10-12,second class,JJ-15760,Joel Jenkins,home office,united states,houston,texas,77036,central,TEC-PH-10004896,technology,phones,Nokia Lumia 521 (T-Mobile),119.96
CA-2015-153913,,,second class,KB-16585,Ken Black,corporate,united states,hialeah,florida,33012,south,FUR-CH-10000988,furniture,chairs,Hon Olson Stacker Stools,1013.832
CA-2015-153913,,,second class,KB-16585,Ken Black,corporate,united states,hialeah,florida,33012,south,OFF-FA-10000490,office supplies,fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.984
CA-2017-155530,,,standard class,CM-12160,Charles McCrossin,consumer,united states,san francisco,california,94122,west,FUR-TA-10004256,furniture,tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,2003.52
US-2017-101196,2017-12-05,,standard class,FM-14215,Filia McAdams,corporate,united states,philadelphia,pennsylvania,19140,east,OFF-ST-10004804,office supplies,storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368
CA-2015-115357,2015-06-08,2015-11-08,second class,RF-19735,Roland Fjeld,consumer,united states,columbia,south carolina,29203,south,TEC-AC-10000023,technology,accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",62.91
US-2015-102715,2015-11-04,,second class,JK-15370,Jay Kimmel,consumer,united states,miami,florida,33180,south,OFF-FA-10001332,office supplies,fasteners,"Acco Banker's Clasps, 5 3/4""-Long",6.912
US-2015-102715,2015-11-04,,second class,JK-15370,Jay Kimmel,consumer,united states,miami,florida,33180,south,TEC-AC-10002001,technology,accessories,Logitech Wireless Gaming Headset G930,383.976
US-2015-102715,2015-11-04,,second class,JK-15370,Jay Kimmel,consumer,united states,miami,florida,33180,south,OFF-PA-10000029,office supplies,paper,Xerox 224,10.368
US-2015-102715,2015-11-04,,second class,JK-15370,Jay Kimmel,consumer,united states,miami,florida,33180,south,TEC-AC-10001874,technology,accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,335.944
CA-2016-107937,2016-03-05,2016-08-05,standard class,JB-16045,Julia Barnett,home office,united states,chula vista,california,91911,west,FUR-FU-10002298,furniture,furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",665.88
US-2018-148768,,2018-02-12,second class,PN-18775,Parhena Norris,home office,united states,miami,florida,33180,south,TEC-PH-10002564,technology,phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976
CA-2018-118521,,,standard class,LF-17185,Luke Foster,consumer,united states,new york city,new york,10035,east,OFF-PA-10003465,office supplies,paper,Xerox 1912,37.94
CA-2015-149643,,,standard class,RH-19510,Rick Huthwaite,home office,united states,manhattan,kansas,66502,central,TEC-PH-10000038,technology,phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,273.96
CA-2016-135314,2016-09-07,,second class,MC-17575,Matt Collins,consumer,united states,philadelphia,pennsylvania,19120,east,TEC-PH-10003072,technology,phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,269.982
CA-2018-165204,,,second class,MN-17935,Michael Nguyen,consumer,united states,memphis,tennessee,38109,south,OFF-PA-10003424,office supplies,paper,"""While you Were Out"" Message Book, One Form per Page",8.904
CA-2018-165204,,,second class,MN-17935,Michael Nguyen,consumer,united states,memphis,tennessee,38109,south,OFF-ST-10003716,office supplies,storage,Tennsco Double-Tier Lockers,720.064
CA-2018-125752,,2018-04-08,standard class,EH-14125,Eugene Hildebrand,home office,united states,fort lauderdale,florida,33311,south,TEC-AC-10003590,technology,accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424
CA-2018-112487,,,standard class,TC-21535,Tracy Collins,home office,united states,columbus,ohio,43229,east,OFF-BI-10000494,office supplies,binders,Acco Economy Flexible Poly Round Ring Binder,3.132
CA-2017-144218,,2017-04-11,standard class,JD-15895,Jonathan Doherty,corporate,united states,los angeles,california,90045,west,OFF-ST-10002615,office supplies,storage,"Dual Level, Single-Width Filing Carts",1085.42
CA-2017-169971,2017-04-09,2017-09-09,standard class,IL-15100,Ivan Liston,consumer,united states,houston,texas,77041,central,OFF-AR-10002804,office supplies,art,Faber Castell Col-Erase Pencils,3.912
CA-2017-169971,2017-04-09,2017-09-09,standard class,IL-15100,Ivan Liston,consumer,united states,houston,texas,77041,central,OFF-AR-10001044,office supplies,art,"BOSTON Ranger #55 Pencil Sharpener, Black",62.376
US-2017-133508,,,standard class,SW-20350,Sean Wendt,home office,united states,omaha,nebraska,68104,central,OFF-FA-10000134,office supplies,fasteners,"Advantus Push Pins, Aluminum Head",29.05
CA-2015-107139,2015-05-07,2015-11-07,standard class,DP-13390,Dennis Pardue,home office,united states,los angeles,california,90004,west,OFF-BI-10001670,office supplies,binders,Vinyl Sectional Post Binders,180.96
CA-2016-111325,,,first class,BT-11395,Bill Tyler,corporate,united states,altoona,pennsylvania,16602,east,OFF-BI-10000343,office supplies,binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.419
CA-2016-111325,,,first class,BT-11395,Bill Tyler,corporate,united states,altoona,pennsylvania,16602,east,OFF-AR-10002257,office supplies,art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",16.032
CA-2016-163762,,2016-01-12,standard class,JE-15475,Jeremy Ellison,consumer,united states,new york city,new york,10024,east,OFF-AR-10001915,office supplies,art,Peel-Off China Markers,29.79
US-2015-117163,,2015-02-02,standard class,EJ-13720,Ed Jacobs,consumer,united states,san diego,california,92037,west,OFF-ST-10003692,office supplies,storage,Recycled Steel Personal File for Hanging File Folders,57.23
US-2015-117163,,2015-02-02,standard class,EJ-13720,Ed Jacobs,consumer,united states,san diego,california,92037,west,FUR-TA-10003469,furniture,tables,Balt Split Level Computer Training Table,333.0
US-2015-117163,,2015-02-02,standard class,EJ-13720,Ed Jacobs,consumer,united states,san diego,california,92037,west,OFF-AR-10003179,office supplies,art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44
CA-2018-121314,,,first class,BE-11410,Bobby Elias,consumer,united states,miami,florida,33178,south,OFF-PA-10003395,office supplies,paper,Xerox 1941,251.64
CA-2018-147760,2018-04-11,2018-05-11,first class,KL-16555,Kelly Lampkin,corporate,united states,greensboro,north carolina,27405,south,FUR-TA-10004575,furniture,tables,Hon 5100 Series Wood Tables,523.764
CA-2018-147760,2018-04-11,2018-05-11,first class,KL-16555,Kelly Lampkin,corporate,united states,greensboro,north carolina,27405,south,TEC-PH-10002483,technology,phones,Motorola Moto X,1359.96
CA-2017-156503,,,standard class,NC-18415,Nathan Cano,consumer,united states,jacksonville,north carolina,28540,south,FUR-CH-10003606,furniture,chairs,SAFCO Folding Chair Trolley,102.592
CA-2017-156503,,,standard class,NC-18415,Nathan Cano,consumer,united states,jacksonville,north carolina,28540,south,TEC-AC-10002473,technology,accessories,Maxell 4.7GB DVD-R,22.704
CA-2017-156503,,,standard class,NC-18415,Nathan Cano,consumer,united states,jacksonville,north carolina,28540,south,OFF-PA-10002319,office supplies,paper,Xerox 1944,93.024
CA-2017-156503,,,standard class,NC-18415,Nathan Cano,consumer,united states,jacksonville,north carolina,28540,south,OFF-SU-10000946,office supplies,supplies,Staple remover,12.768
CA-2017-156503,,,standard class,NC-18415,Nathan Cano,consumer,united states,jacksonville,north carolina,28540,south,OFF-EN-10001335,office supplies,envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",35.008
CA-2017-156503,,,standard class,NC-18415,Nathan Cano,consumer,united states,jacksonville,north carolina,28540,south,OFF-PA-10002377,office supplies,paper,Xerox 1916,39.152
CA-2016-113628,2016-12-11,,standard class,AH-10690,Anna Häberlin,corporate,united states,plantation,florida,33317,south,OFF-AR-10001246,office supplies,art,Newell 317,11.76
CA-2016-113628,2016-12-11,,standard class,AH-10690,Anna Häberlin,corporate,united states,plantation,florida,33317,south,OFF-BI-10003291,office supplies,binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5.238
CA-2016-113628,2016-12-11,,standard class,AH-10690,Anna Häberlin,corporate,united states,plantation,florida,33317,south,OFF-BI-10002799,office supplies,binders,"SlimView Poly Binder, 3/8""",4.662
CA-2016-113628,2016-12-11,,standard class,AH-10690,Anna Häberlin,corporate,united states,plantation,florida,33317,south,FUR-CH-10003298,furniture,chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92
CA-2016-113628,2016-12-11,,standard class,AH-10690,Anna Häberlin,corporate,united states,plantation,florida,33317,south,TEC-PH-10000441,technology,phones,VTech DS6151,100.792
CA-2016-113628,2016-12-11,,standard class,AH-10690,Anna Häberlin,corporate,united states,plantation,florida,33317,south,FUR-CH-10004477,furniture,chairs,"Global Push Button Manager's Chair, Indigo",146.136
CA-2018-147753,2018-05-03,2018-05-03,same day,PK-19075,Pete Kriz,consumer,united states,milwaukee,wisconsin,53209,central,OFF-LA-10003537,office supplies,labels,Avery 515,25.06
CA-2016-103961,2016-05-11,2016-09-11,standard class,NG-18430,Nathan Gelder,consumer,united states,quincy,illinois,62301,central,OFF-LA-10004484,office supplies,labels,Avery 476,19.824
CA-2017-152471,2017-08-07,2017-08-07,same day,ZD-21925,Zuschuss Donatelli,consumer,united states,jacksonville,florida,32216,south,TEC-PH-10002824,technology,phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96
CA-2017-152471,2017-08-07,2017-08-07,same day,ZD-21925,Zuschuss Donatelli,consumer,united states,jacksonville,florida,32216,south,OFF-PA-10004965,office supplies,paper,Xerox 1921,15.984
CA-2016-102582,,,standard class,NW-18400,Natalie Webber,consumer,united states,mobile,alabama,36608,south,FUR-TA-10003569,furniture,tables,Bretford CR8500 Series Meeting Room Furniture,801.96
CA-2016-102582,,,standard class,NW-18400,Natalie Webber,consumer,united states,mobile,alabama,36608,south,TEC-PH-10003187,technology,phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,59.97
CA-2016-102582,,,standard class,NW-18400,Natalie Webber,consumer,united states,mobile,alabama,36608,south,FUR-CH-10004853,furniture,chairs,"Global Manager's Adjustable Task Chair, Storm",1056.86
CA-2018-141873,2018-09-10,,standard class,HG-14845,Harry Greene,consumer,united states,new york city,new york,10024,east,OFF-BI-10001031,office supplies,binders,Pressboard Data Binders by Wilson Jones,12.816
CA-2018-141873,2018-09-10,,standard class,HG-14845,Harry Greene,consumer,united states,new york city,new york,10024,east,FUR-BO-10003034,furniture,bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",314.352
CA-2018-141873,2018-09-10,,standard class,HG-14845,Harry Greene,consumer,united states,new york city,new york,10024,east,OFF-PA-10000069,office supplies,paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",18.98
CA-2018-141873,2018-09-10,,standard class,HG-14845,Harry Greene,consumer,united states,new york city,new york,10024,east,OFF-BI-10003655,office supplies,binders,Durable Pressboard Binders,18.24
CA-2016-140984,,,standard class,CC-12685,Craig Carroll,consumer,united states,new york city,new york,10011,east,OFF-ST-10000585,office supplies,storage,Economy Rollaway Files,991.2
CA-2016-140984,,,standard class,CC-12685,Craig Carroll,consumer,united states,new york city,new york,10011,east,TEC-CO-10001571,technology,copiers,Sharp 1540cs Digital Laser Copier,879.984
CA-2016-140984,,,standard class,CC-12685,Craig Carroll,consumer,united states,new york city,new york,10011,east,OFF-BI-10002012,office supplies,binders,Wilson Jones Easy Flow II Sheet Lifters,12.96
CA-2015-132801,2015-07-10,2015-12-10,standard class,JG-15805,John Grady,corporate,united states,dallas,texas,75217,central,OFF-ST-10001228,office supplies,storage,"Fellowes Personal Hanging Folder Files, Navy",107.44
CA-2018-141733,2018-07-05,2018-11-05,standard class,RW-19540,Rick Wilson,corporate,united states,detroit,michigan,48234,central,FUR-CH-10004086,furniture,chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.65
CA-2018-141733,2018-07-05,2018-11-05,standard class,RW-19540,Rick Wilson,corporate,united states,detroit,michigan,48234,central,FUR-CH-10002017,furniture,chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,26.64
CA-2018-141733,2018-07-05,2018-11-05,standard class,RW-19540,Rick Wilson,corporate,united states,detroit,michigan,48234,central,FUR-CH-10000595,furniture,chairs,Safco Contoured Stacking Chairs,476.8
CA-2018-141733,2018-07-05,2018-11-05,standard class,RW-19540,Rick Wilson,corporate,united states,detroit,michigan,48234,central,OFF-AP-10001563,office supplies,appliances,Belkin Premiere Surge Master II 8-outlet surge protector,87.444
US-2016-111927,,,standard class,LS-17230,Lycoris Saunders,consumer,united states,dover,delaware,19901,east,FUR-FU-10004017,furniture,furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14
US-2016-111927,,,standard class,LS-17230,Lycoris Saunders,consumer,united states,dover,delaware,19901,east,OFF-BI-10002571,office supplies,binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",19.96
CA-2015-105984,,,same day,MY-18295,Muhammed Yedwab,corporate,united states,columbus,ohio,43229,east,TEC-PH-10000560,technology,phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1049.97
CA-2015-105984,,,same day,MY-18295,Muhammed Yedwab,corporate,united states,columbus,ohio,43229,east,FUR-CH-10000847,furniture,chairs,Global Executive Mid-Back Manager's Chair,611.058
CA-2015-100363,2015-08-04,,standard class,JM-15655,Jim Mitchum,corporate,united states,glendale,arizona,85301,west,OFF-FA-10000611,office supplies,fasteners,Binder Clips by OIC,2.368
CA-2015-100363,2015-08-04,,standard class,JM-15655,Jim Mitchum,corporate,united states,glendale,arizona,85301,west,OFF-PA-10004733,office supplies,paper,Things To Do Today Spiral Book,19.008
CA-2015-126760,,2015-02-08,standard class,KM-16720,Kunst Miller,consumer,united states,north las vegas,nevada,89031,west,TEC-PH-10001363,technology,phones,Apple iPhone 5S,911.984
CA-2015-126760,,2015-02-08,standard class,KM-16720,Kunst Miller,consumer,united states,north las vegas,nevada,89031,west,FUR-CH-10003312,furniture,chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,674.352
CA-2015-126760,,2015-02-08,standard class,KM-16720,Kunst Miller,consumer,united states,north las vegas,nevada,89031,west,FUR-FU-10004018,furniture,furnishings,Tensor Computer Mounted Lamp,134.01
CA-2015-126760,,2015-02-08,standard class,KM-16720,Kunst Miller,consumer,united states,north las vegas,nevada,89031,west,TEC-AC-10004814,technology,accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97
US-2015-109162,2015-08-06,2015-12-06,standard class,KE-16420,Katrina Edelman,corporate,united states,bristol,tennessee,37620,south,FUR-CH-10002647,furniture,chairs,"Situations Contoured Folding Chairs, 4/Set",170.352
CA-2015-101931,,,first class,TS-21370,Todd Sumrall,corporate,united states,los angeles,california,90049,west,OFF-BI-10004140,office supplies,binders,Avery Non-Stick Binders,7.184
CA-2015-101931,,,first class,TS-21370,Todd Sumrall,corporate,united states,los angeles,california,90049,west,OFF-SU-10002301,office supplies,supplies,Serrated Blade or Curved Handle Hand Letter Openers,6.28
CA-2015-101931,,,first class,TS-21370,Todd Sumrall,corporate,united states,los angeles,california,90049,west,OFF-SU-10000646,office supplies,supplies,Premier Automatic Letter Opener,480.74
CA-2015-101931,,,first class,TS-21370,Todd Sumrall,corporate,united states,los angeles,california,90049,west,FUR-BO-10001337,furniture,bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,616.998
CA-2015-101931,,,first class,TS-21370,Todd Sumrall,corporate,united states,los angeles,california,90049,west,OFF-ST-10003442,office supplies,storage,Eldon Portable Mobile Manager,141.4
CA-2018-129000,,,second class,SZ-20035,Sam Zeldin,home office,united states,canton,michigan,48187,central,OFF-ST-10001097,office supplies,storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81
CA-2018-161053,,,first class,JE-15745,Joel Eaton,consumer,united states,fayetteville,arkansas,72701,south,OFF-BI-10004318,office supplies,binders,Ibico EB-19 Dual Function Manual Binding System,691.96
CA-2018-161053,,,first class,JE-15745,Joel Eaton,consumer,united states,fayetteville,arkansas,72701,south,TEC-AC-10004633,technology,accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95
CA-2016-142377,2016-04-12,2016-09-12,standard class,MS-17980,Michael Stewart,corporate,united states,springfield,missouri,65807,central,OFF-PA-10001970,office supplies,paper,Xerox 1881,85.96
CA-2016-127593,,,same day,DH-13675,Duane Huffman,home office,united states,quincy,massachusetts,2169,east,FUR-FU-10004006,furniture,furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",85.3
CA-2018-130526,,,first class,GT-14755,Guy Thornton,consumer,united states,rockford,illinois,61107,central,OFF-BI-10001524,office supplies,binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568
US-2018-131849,2018-06-06,2018-10-06,standard class,GH-14410,Gary Hansen,home office,united states,san francisco,california,94122,west,FUR-FU-10004164,furniture,furnishings,"Eldon 300 Class Desk Accessories, Black",4.95
US-2018-131849,2018-06-06,2018-10-06,standard class,GH-14410,Gary Hansen,home office,united states,san francisco,california,94122,west,OFF-ST-10002957,office supplies,storage,Sterilite Show Offs Storage Containers,26.4
US-2018-105389,,,second class,DM-13015,Darrin Martin,consumer,united states,san antonio,texas,78207,central,OFF-BI-10004364,office supplies,binders,Storex Dura Pro Binders,3.564
US-2018-105389,,,second class,DM-13015,Darrin Martin,consumer,united states,san antonio,texas,78207,central,TEC-PH-10002824,technology,phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96
US-2018-105389,,,second class,DM-13015,Darrin Martin,consumer,united states,san antonio,texas,78207,central,OFF-AR-10000634,office supplies,art,Newell 320,10.272
CA-2015-140816,,,same day,TC-21295,Toby Carlisle,consumer,united states,thornton,colorado,80229,west,TEC-AC-10001539,technology,accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.944
CA-2018-154039,,,standard class,JK-16120,Julie Kriz,home office,united states,chicago,illinois,60653,central,FUR-TA-10001932,furniture,tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96
CA-2018-154039,,,standard class,JK-16120,Julie Kriz,home office,united states,chicago,illinois,60653,central,TEC-PH-10002789,technology,phones,LG Exalt,124.792
CA-2015-135755,2015-03-05,2015-10-05,standard class,NC-18415,Nathan Cano,consumer,united states,yonkers,new york,10701,east,OFF-BI-10004828,office supplies,binders,GBC Poly Designer Binding Covers,40.176
CA-2015-135755,2015-03-05,2015-10-05,standard class,NC-18415,Nathan Cano,consumer,united states,yonkers,new york,10701,east,OFF-BI-10003981,office supplies,binders,"Avery Durable Plastic 1"" Binders",10.896
CA-2018-123246,,,second class,AJ-10960,Astrea Jones,consumer,united states,san diego,california,92037,west,OFF-AR-10001770,office supplies,art,Economy #2 Pencils,10.64
CA-2016-157133,,2016-03-12,standard class,LC-16885,Lena Creighton,consumer,united states,champaign,illinois,61821,central,FUR-FU-10004904,furniture,furnishings,"Eldon ""L"" Workstation Diamond Chairmat",151.96
